opinion_id,case_num,start_paragraph_id,stop_paragraph_id,author_appointment_id,author_last_name,ref_appointment_id,ref_last_name,institution_name,institution_class,opinion_class,opinion_size,panel_size,adopt_clerk,intent_deference,interests_positively_affected,interests_negatively_affected
3877,B 3004-93,65,79,"58,52,42,41,37","Jermsten,Magnusson,Munck,Danelius,Lennander",42,Munck,Högsta domstolen,final,majority,5,10,0,14,203,401
3878,B 3004-93,80,101,NA,NA,NA,NA,Örebro TR,first,majority,NA,NA,NA,NA,NA,NA
3879,B 3004-93,102,104,NA,NA,NA,NA,Örebro TR,first,minority,NA,NA,NA,NA,NA,NA
3880,B 3004-93,105,115,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3881,B 3004-93,116,126,"58,52,42,41,37","Jermsten,Magnusson,Munck,Danelius,Lennander",42,Munck,Högsta domstolen,final,majority,5,10,0,12,0,0
3896,B 3252-93,2,46,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3898,B 3252-93,47,53,NA,NA,NA,NA,Stockholms TR,first,minority,NA,NA,NA,NA,NA,NA
3899,B 3252-93,57,66,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3900,B 3252-93,71,80,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"402,306",401
3901,B 3252-93,81,94,"58,52,50,41,36","Jermsten,Magnusson,Lind,Danelius,Thorsson",50,Lind,Högsta domstolen,final,majority,5,5,0,12,"402,306",401
3902,B 333-93,4,17,NA,NA,NA,NA,Huddinge TR,first,majority,NA,NA,NA,NA,NA,NA
3903,B 333-93,18,45,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3904,B 333-93,46,53,"64,52,51,325,37","Vängby,Magnusson,Freyschuss,Sterzel,Lennander",325,Sterzel,Högsta domstolen,final,majority,5,5,0,12,200,305
3905,B 3496-93,4,23,NA,NA,NA,NA,Nyköpings TR,first,majority,NA,NA,NA,NA,NA,NA
3906,B 3496-93,24,35,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3907,B 3496-93,36,38,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3908,B 3496-93,39,46,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,10,205,401
3909,B 3496-93,47,53,"51,42,40,39,37","Freyschuss,Munck,Lambe,Nilsson,Lennander",42,Munck,Högsta domstolen,final,majority,5,5,0,10,205,401
3910,B 3580-93,2,3,NA,NA,NA,NA,Halmstads TR,first,majority,NA,NA,NA,NA,NA,NA
3911,B 3580-93,4,13,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
3912,B 3580-93,14,14,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
3913,B 3580-93,15,23,"378,55,48,46,43","Knutsson,Gregow,Beckman,Nyström,Törnell",48,Beckman,Högsta domstolen,final,majority,5,5,0,13,401,203
3914,B 3864-93,5,60,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3915,B 3864-93,61,75,NA,NA,NA,NA,Stockholms TR,first,minority,NA,NA,NA,NA,NA,NA
3916,B 3864-93,76,76,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3917,B 3864-93,77,90,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3918,B 3864-93,91,91,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3919,B 3864-93,92,98,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3921,B 3864-93,100,131,"51,43,38","Freyschuss,Törnell,Westlander",38,Westlander,Högsta domstolen,final,majority,3,5,0,14,402,401
3922,B 3864-93,132,133,55,Gregow,NA,NA,Högsta domstolen,final,minority,1,5,0,12,401,402
3923,B 3864-93,134,150,64,Vängby,NA,NA,Högsta domstolen,final,minority,1,5,0,34,401,402
3924,B 3970-93,3,27,NA,NA,NA,NA,Helsingborgs TR,first,majority,NA,NA,NA,NA,NA,NA
3925,B 3970-93,28,34,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
3926,B 3970-93,35,44,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,401,203
3927,B 3970-93,45,60,"52,48,42,39,35","Magnusson,Beckman,Munck,Nilsson,Regner",48,Beckman,Högsta domstolen,final,majority,5,5,0,12,401,203
3928,B 3991-93,1,10,NA,NA,NA,NA,Hässleholms TR,first,majority,NA,NA,NA,NA,NA,NA
3929,B 3991-93,11,22,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
3930,B 3991-93,23,32,"64,55,48,47,46","Vängby,Gregow,Beckman,Solerud,Nyström",46,Nyström,Högsta domstolen,final,majority,5,5,0,12,0,0
3931,B 4354-93,2,8,NA,NA,NA,NA,Karlskoga TR,first,majority,NA,NA,NA,NA,NA,NA
3932,B 4354-93,9,19,NA,NA,NA,NA,Karlskoga TR,first,minority,NA,NA,NA,NA,NA,NA
3933,B 4354-93,20,21,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3935,B 4354-93,33,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
3936,B 4354-93,33,38,"64,56,50,46,36","Vängby,Heuman,Lind,Nyström,Thorsson",46,Nyström,Högsta domstolen,final,majority,5,5,1,14,0,0
3937,B 487-93,5,10,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3938,B 487-93,11,12,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3940,B 487-93,19,26,"378,379,48,46,37","Knutsson,Gregow,Beckman,Nyström,Lennander",37,Lennander,Högsta domstolen,final,majority,5,5,0,12,401,0
3941,B 4980-93,2,10,NA,NA,NA,NA,Varbergs TR,first,majority,NA,NA,NA,NA,NA,NA
3942,B 4980-93,14,23,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
3943,B 4980-93,24,36,"64,56,46,43,36","Vängby,Heuman,Nyström,Törnell,Thorsson",46,Nyström,Högsta domstolen,final,majority,5,5,0,14,401,402
3944,B 5053-93,6,29,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3945,B 5053-93,33,47,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3946,B 5053-93,59,69,"64,39,36","Vängby,Nilsson,Thorsson",NA,NA,Högsta domstolen,final,majority,3,5,0,30,401,402
3947,B 5053-93,69,72,"38,56","Westlander,Heuman",38,Westlander,Högsta domstolen,final,minority,2,5,0,0,401,402
3948,B 5321-93,1,29,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3949,B 5321-93,30,44,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3950,B 5321-93,45,50,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3951,B 5321-93,51,70,"64,50,47,40,37","Vängby,Lind,Solerud,Lambe,Lennander",47,Solerud,Högsta domstolen,final,majority,5,5,0,12,0,0
3952,B 707-93,1,33,NA,NA,NA,NA,Lindesbergs TR,first,majority,NA,NA,NA,NA,NA,NA
3953,B 707-93,34,56,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3954,B 707-93,57,63,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3955,B 707-93,64,75,"48,43,39","Beckman,Törnell,Nilsson",48,Beckman,Högsta domstolen,final,majority,3,5,0,14,0,0
3956,B 707-93,76,79,"42,379","Munck,Gregow",NA,NA,Högsta domstolen,final,minority,2,5,0,12,0,0
3957,B 765-93,20,56,NA,NA,NA,NA,Norrköpings TR,first,majority,NA,NA,NA,NA,NA,NA
3958,B 765-93,57,60,NA,NA,NA,NA,Norrköpings TR,first,minority,NA,NA,NA,NA,NA,NA
3959,B 765-93,61,99,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3960,B 765-93,100,100,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3961,B 765-93,117,130,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
3962,B 765-93,131,149,"51,50,42,41,39","Freyschuss,Lind,Munck,Danelius,Nilsson",41,Danelius,Högsta domstolen,final,majority,5,10,0,0,0,0
3963,B 765-93,150,155,"52,50,42,41,40","Magnusson,Lind,Munck,Danelius,Lambe",41,Danelius,Högsta domstolen,final,majority,5,10,0,0,0,0
3964,B 840-93,3,14,NA,NA,NA,NA,Linköpings TR,first,majority,NA,NA,NA,NA,NA,NA
3965,B 840-93,15,18,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3966,B 840-93,19,21,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3967,B 840-93,22,37,"56,41,38","Heuman,Danelius,Westlander",NA,NA,Högsta domstolen,final,majority,3,5,0,32,203,401
3968,B 840-93,38,45,"39,325","Nilsson,Sterzel",39,Nilsson,Högsta domstolen,final,minority,2,5,0,14,401,203
3969,T 1281-93,13,24,NA,NA,NA,NA,Sollentuna TR,first,majority,NA,NA,NA,NA,NA,NA
3970,T 1281-93,25,56,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3971,T 1281-93,57,70,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,11,314,312
3972,T 1281-93,71,85,"45,44,41,40,37","Beckman,Svensson,Danelius,Lambe,Lennander",44,Svensson,Högsta domstolen,final,majority,5,5,0,11,314,312
3973,T 1309-93,4,33,NA,NA,NA,NA,Växjö TR,first,majority,NA,NA,NA,NA,NA,NA
3974,T 1309-93,34,40,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3975,T 1309-93,48,61,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,"306,203",401
3976,T 1309-93,62,71,"48,325,47,46,36","Beckman,Sterzel,Solerud,Nyström,Thorsson",325,Sterzel,Högsta domstolen,final,majority,5,5,0,12,"306,203",401
3977,T 1782-93,77,87,"64,51,50,46,36","Vängby,Freyschuss,Lind,Nyström,Thorsson",46,Nyström,Högsta domstolen,final,majority,5,5,1,14,313,100
3978,T 1782-93,27,41,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3979,T 1782-93,42,77,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
3986,T 2080-93,3,22,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
3987,T 2080-93,23,33,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
3988,T 2080-93,34,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,308,300
3989,T 2080-93,39,51,"51,46,38","Freyschuss,Nyström,Westlander",46,Nyström,Högsta domstolen,final,majority,3,5,0,14,308,300
3990,T 2080-93,52,55,"36,50","Thorsson,Lind",NA,NA,Högsta domstolen,final,minority,2,5,0,13,300,308
3991,T 2106-93,1,35,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3992,T 2106-93,36,45,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3993,T 2106-93,46,64,"64,50,47,44,37","Vängby,Lind,Solerud,Svensson,Lennander",50,Lind,Högsta domstolen,final,majority,5,5,0,14,0,0
3994,T 2110-93,1,9,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
3995,T 2110-93,10,22,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
3996,T 2110-93,23,31,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,13,312,0
3997,T 2110-93,32,44,"378,55,46,37,35","Knutsson,Gregow,Nyström,Lennander,Regner",35,Regner,Högsta domstolen,final,majority,5,5,0,13,312,0
3998,T 2120-93,1,30,NA,NA,NA,NA,Arvika TR,first,majority,NA,NA,NA,NA,NA,NA
3999,T 2120-93,31,52,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
4000,T 2120-93,53,57,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
4001,T 2120-93,58,69,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
4002,T 2120-93,70,80,"58,52,41,39,37","Jermsten,Magnusson,Danelius,Nilsson,Lennander",37,Lennander,Högsta domstolen,final,majority,5,5,0,12,0,0
4003,T 2132-93,1,32,NA,NA,NA,NA,Härnösands TR,first,majority,NA,NA,NA,NA,NA,NA
4004,T 2132-93,33,38,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
4005,T 2132-93,39,48,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,315,0
4006,T 2132-93,49,58,"56,325,40,39,38","Heuman,Sterzel,Lambe,Nilsson,Westlander",39,Nilsson,Högsta domstolen,final,majority,5,15,0,12,315,0
4007,T 2132-93,59,75,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
4008,T 2132-93,76,85,NA,NA,NA,NA,Svea hovrätt,appelate,majority,NA,NA,NA,NA,NA,NA
4009,T 2132-93,86,94,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,315,0
4010,T 2132-93,95,103,"56,325,40,39,38","Heuman,Sterzel,Lambe,Nilsson,Westlander",39,Nilsson,Högsta domstolen,final,majority,5,15,0,12,315,0
4011,T 2132-93,104,132,NA,NA,NA,NA,Malmö TR,first,majority,NA,NA,NA,NA,NA,NA
4012,T 2132-93,133,134,NA,NA,NA,NA,HovR:n över Skånde och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
4013,T 2132-93,135,143,"56,325,40,39,38","Heuman,Sterzel,Lambe,Nilsson,Westlander",39,Nilsson,Högsta domstolen,final,majority,5,15,0,12,0,315
4014,T 2455-93,1,14,NA,NA,NA,NA,Linköpings TR,first,majority,NA,NA,NA,NA,NA,NA
4015,T 2455-93,15,22,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4016,T 2455-93,23,29,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,301,0
4017,T 2455-93,23,29,"58,52,46,41,36","Jermsten,Magnusson,Nyström,Danelius,Thorsson",36,Thorsson,Högsta domstolen,final,majority,5,5,1,14,301,0
4018,T 2482-93,2,16,NA,NA,NA,NA,Lunds TR,first,majority,NA,NA,NA,NA,NA,NA
4019,T 2482-93,17,24,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
4020,T 2482-93,25,28,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,minority,NA,NA,NA,NA,NA,NA
4021,T 2482-93,29,35,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,304,309
4022,T 2482-93,36,41,"64,50,44,41,38","Vängby,Lind,Svensson,Danelius,Westlander",41,Danelius,Högsta domstolen,final,majority,5,5,0,12,309,304
4023,T 295-93,2,19,NA,NA,NA,NA,Jönköpings TR,first,majority,NA,NA,NA,NA,NA,NA
4024,T 295-93,22,29,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4025,T 295-93,32,37,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,312,313
4026,T 295-93,38,46,"64,48,46,35","Vängby,Beckman,Nyström,Regner",NA,NA,Högsta domstolen,final,majority,4,5,0,12,313,312
4027,T 295-93,47,49,44,Svensson,44,Svensson,Högsta domstolen,final,minority,1,5,0,12,312,313
4028,T 2985-93,1,23,NA,NA,NA,NA,Uppsala TR,first,majority,NA,NA,NA,NA,NA,NA
4029,T 2985-93,24,33,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4030,T 2985-93,34,43,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
4031,T 2985-93,44,60,"52,44,36,33","Magnusson,Svensson,Thorsson,Victor",NA,NA,Högsta domstolen,final,majority,4,5,0,14,316,0
4032,T 2985-93,61,63,35,Regner,35,Regner,Högsta domstolen,final,minority,1,5,0,14,0,316
4033,T 3023-93,5,16,NA,NA,NA,NA,Landskrona TR,first,majority,NA,NA,NA,NA,NA,NA
4034,T 3023-93,17,31,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
4035,T 3023-93,32,32,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,312,313
4036,T 3023-93,33,45,"52,42,41,40,37","Magnusson,Munck,Danelius,Lambe,Lennander",37,Lennander,Högsta domstolen,final,majority,5,5,0,12,312,313
4037,T 3029-93,1,40,NA,NA,NA,NA,Jönköpings TR,first,majority,NA,NA,NA,NA,NA,NA
4038,T 3029-93,41,51,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4039,T 3029-93,52,62,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"315,312",0
4040,T 3029-93,63,77,"378,379,50,46,44","Knutsson,Gregow,Lind,Nyström,Svensson",46,Nyström,Högsta domstolen,final,majority,5,5,0,12,"315,312",0
4041,T 3131-93,1,9,NA,NA,NA,NA,Hässleholms TR,first,majority,NA,NA,NA,NA,NA,NA
4042,T 3131-93,10,23,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
4043,T 3131-93,24,24,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
4044,T 3131-93,24,24,"378,51,41,37,38","Knutsson,Freyschuss,Danelius,Lennander,Westlander",37,Lennander,Högsta domstolen,final,majority,5,5,1,12,0,0
4045,T 3248-93,17,30,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
4046,T 3248-93,31,45,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4047,T 3248-93,46,69,"378,47,36","Knutsson,Solerud,Thorsson",NA,NA,Högsta domstolen,final,majority,3,5,0,12,0,0
4048,T 3717-93,7,13,NA,NA,NA,NA,Södertälje TR,first,majority,NA,NA,NA,NA,NA,NA
4049,T 3717-93,18,28,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4050,T 3717-93,33,41,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"310,315",309
4051,T 3717-93,42,56,"64,52,51,50,37","Vängby,Magnusson,Freyschuss,Lind,Lennander",50,Lind,Högsta domstolen,final,majority,5,5,0,13,"310,315",309
4052,T 3726-93,2,28,NA,NA,NA,NA,Sollefteå TR,first,majority,NA,NA,NA,NA,NA,NA
4053,T 3726-93,29,31,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
4054,T 3726-93,32,41,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
4055,T 3726-93,42,50,"56,48,46,39,36","Heuman,Beckman,Nyström,Nilsson,Thorsson",39,Nilsson,Högsta domstolen,final,majority,5,5,0,14,0,0
4056,T 3912-93,2,25,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
4057,T 3912-93,26,33,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
4058,T 3912-93,34,42,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,313,312
4059,T 3912-93,43,50,"64,51,48,47,40","Vängby,Freyschuss,Beckman,Solerud,Lambe",40,Lambe,Högsta domstolen,final,majority,5,5,0,10,313,312
4060,T 405-93,4,13,NA,NA,NA,NA,Landskrona TR,first,majority,NA,NA,NA,NA,NA,NA
4061,T 405-93,14,19,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
4062,T 405-93,20,25,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,minority,NA,NA,NA,NA,NA,NA
4063,T 405-93,26,32,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,316
4064,T 405-93,33,40,"64,52,50,46,43","Vängby,Magnusson,Lind,Nyström,Törnell",52,Magnusson,Högsta domstolen,final,majority,5,5,0,14,0,316
4065,T 4387-93,9,16,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
4066,T 4387-93,17,26,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
4067,T 4387-93,29,40,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,313,312
4068,T 4387-93,41,65,"64,58,50,37,35","Vängby,Jermsten,Lind,Lennander,Regner",37,Lennander,Högsta domstolen,final,majority,5,10,0,14,312,313
4069,T 4387-93,66,98,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
4070,T 4387-93,99,113,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
4071,T 4387-93,116,128,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,313,312
4073,T 4387-93,129,158,"64,58,50,37,35","Vängby,Jermsten,Lind,Lennander,Regner",37,Lennander,Högsta domstolen,final,majority,5,10,0,14,312,313
