ooc_id,case_num,claim_id,claim_side,claim_class,claim_money,claim_other,opinion_id,outcome_money,outcome_other
13446,B 970-03,2894,1,2,NA,olaga yrkesmässig trafik,3382,NA,1
13447,B 970-03,2894,1,2,NA,olaga yrkesmässig trafik,3383,NA,1
13448,B 970-03,2894,1,2,NA,olaga yrkesmässig trafik,3384,NA,1
13451,B 970-03,2894,1,2,NA,olaga yrkesmässig trafik,3387,NA,3
13452,B 3852-98,2895,1,2,NA,vårdslöshet i sjötrafik,3558,NA,3
13453,B 3852-98,2895,1,2,NA,vårdslöshet i sjötrafik,3559,NA,3
13454,B 3852-98,2895,1,2,NA,vårdslöshet i sjötrafik,3560,NA,2
13455,B 3852-98,2895,1,2,NA,vårdslöshet i sjötrafik,3561,NA,2
13456,B 3852-98,2896,1,2,NA,vållande till kroppsskada,3558,NA,3
13457,B 3852-98,2896,1,2,NA,vållande till kroppsskada,3559,NA,3
13458,B 3852-98,2896,1,2,NA,vållande till kroppsskada,3560,NA,2
13459,B 3852-98,2896,1,2,NA,vållande till kroppsskada,3561,NA,2
13460,B 717-87,2897,1,2,NA,förverkande av pengar,9343,NA,3
13461,B 717-87,2897,1,2,NA,förverkande av pengar,9344,NA,3
13462,B 717-87,2897,1,2,NA,förverkande av pengar,9345,NA,3
13463,B 717-87,2898,1,2,NA,narkotikabrott,9343,NA,3
13464,B 717-87,2898,1,2,NA,narkotikabrott,9344,NA,3
13465,B 717-87,2898,1,2,NA,narkotikabrott,9345,NA,3
13466,B 717-87,2874,1,2,NA,grovt narkotikabrott,11394,NA,2
13467,B 717-87,2875,1,2,NA,grov stämpling till varusmuggling,11394,NA,3
13468,B 717-87,2897,1,2,NA,förverkande av pengar,11394,NA,3
13469,B 717-87,2898,1,2,NA,narkotikabrott,11394,NA,3
13470,B 136-85,2899,1,2,NA,grovt bedrägeri medelst urkundsförfalskning,8746,NA,3
13471,B 136-85,2899,1,2,NA,grovt bedrägeri medelst urkundsförfalskning,8747,NA,3
13472,B 136-85,2899,1,2,NA,grovt bedrägeri medelst urkundsförfalskning,8748,NA,2
13476,T 300-87,2901,1,1,48528,NA,10328,0,NA
13477,T 300-87,2901,1,1,48528,NA,10329,0,NA
13478,T 300-87,2901,1,1,48528,NA,10330,0,NA
13479,T 300-87,2901,1,1,48528,NA,10331,0,NA
13480,B 1058-88,2902,1,2,NA,grov oredlighet mot borgenärer,8600,NA,3
13481,B 1058-88,2902,1,2,NA,grov oredlighet mot borgenärer,8601,NA,3
13482,B 1058-88,2902,1,2,NA,grov oredlighet mot borgenärer,8602,NA,3
13483,B 1058-88,2902,1,2,NA,grov oredlighet mot borgenärer,8603,NA,2
13484,T 23-83,2772,1,2,NA,fastställa faderskap,11395,NA,0
13485,T 23-83,2774,1,2,NA,utge underhållsbidrag,11395,NA,0
13486,T 23-83,2775,1,2,NA,fastställa faderskap,11395,NA,0
13487,T 23-83,2776,1,2,NA,utge underhållsbidrag,11395,NA,0
13488,T 1518-02,2903,1,2,NA,skadeståndsskyldighet för personskador,5983,NA,1
13490,T 1518-02,2903,1,2,NA,skadeståndsskyldighet för personskador,5985,NA,1
13491,T 1518-02,2903,1,2,NA,skadeståndsskyldighet för personskador,5986,NA,3
13493,T 1518-02,2903,1,2,NA,skadeståndsskyldighet för personskador,5988,NA,1
13494,T 149-86,2904,1,2,NA,häleri,9828,NA,3
13495,T 149-86,2904,1,2,NA,häleri,9829,NA,0
13496,T 149-86,2904,1,2,NA,häleri,9830,NA,0
13497,T 149-86,2904,1,2,NA,häleri,9831,NA,0
13498,T 149-86,2904,1,2,NA,häleri,9832,NA,0
13499,T 149-86,2905,1,1,1500,NA,9828,1500,NA
13500,T 149-86,2905,1,1,1500,NA,9829,0,NA
13501,T 149-86,2905,1,1,1500,NA,9830,1500,NA
13502,T 149-86,2905,1,1,1500,NA,9831,1500,NA
13503,T 149-86,2905,1,1,1500,NA,9832,1500,NA
13504,T 190-82,2906,1,1,65384,NA,9977,65384,NA
13505,T 190-82,2906,1,1,65384,NA,9978,NA,NA
13506,T 190-82,2906,1,1,65384,NA,9979,0,NA
13507,T 190-82,2906,1,1,65384,NA,9980,65384,NA
13508,T 190-82,2906,1,1,65384,NA,9981,65384,NA
13527,T 2231-03,2910,1,1,235827739,NA,3442,3000000,NA
13529,T 2231-03,2910,1,1,235827739,NA,3444,192290466,NA
13530,T 2231-03,2910,1,1,235827739,NA,3445,0,NA
13531,T 2231-03,2910,1,1,235827739,NA,3446,192290466,NA
13532,T 266-86,2911,1,1,11217,NA,10199,11217,NA
13533,T 266-86,2911,1,1,11217,NA,10200,11217,NA
13534,T 266-86,2911,1,1,11217,NA,10201,11217,NA
13535,T 266-86,2911,1,1,11217,NA,10202,0,NA
13536,T 298-85,2912,1,2,NA,överlåtelser av kundfordringar ska gå åter,10302,NA,3
13537,T 298-85,2912,1,2,NA,överlåtelser av kundfordringar ska gå åter,10303,NA,3
13538,T 298-85,2912,1,2,NA,överlåtelser av kundfordringar ska gå åter,10304,NA,3
13539,T 298-85,2912,1,2,NA,överlåtelser av kundfordringar ska gå åter,10305,NA,3
13540,T 298-85,2912,1,2,NA,överlåtelser av kundfordringar ska gå åter,10306,NA,3
13541,T 1352-98,2913,1,1,152048,NA,3620,0,NA
13542,T 1352-98,2913,1,1,152048,NA,3621,0,NA
13543,T 1352-98,2913,1,1,152048,NA,3622,0,NA
13544,T 1352-98,2913,1,1,152048,NA,3623,0,NA
13545,T 1352-98,2913,1,1,152048,NA,3624,152048,NA
13546,T 335-83,2914,1,2,NA,bättre rätt till fastigheten,10467,NA,3
13547,T 335-83,2914,1,2,NA,bättre rätt till fastigheten,10468,NA,3
13548,T 335-83,2914,1,2,NA,bättre rätt till fastigheten,10469,NA,1
13549,T 335-83,2914,1,2,NA,bättre rätt till fastigheten,10470,NA,0
13550,T 1352-98,2913,1,1,152048,NA,11396,NA,NA
13551,T 1352-98,2913,1,1,152048,NA,11397,NA,NA
13552,T 1352-98,2913,1,1,152048,NA,11398,NA,NA
13553,T 340-81,2915,1,1,6960,NA,10481,0,NA
13554,T 340-81,2915,1,1,6960,NA,10482,0,NA
13555,T 340-81,2915,1,1,6960,NA,10483,6960,NA
13556,T 340-81,2915,1,1,6960,NA,10484,0,NA
13557,T 340-81,2915,1,1,6960,NA,10485,0,NA
13558,T 2417-98,2916,1,1,888000,NA,3661,0,NA
13560,T 2417-98,2916,1,1,888000,NA,3663,0,NA
13561,T 2417-98,2916,1,1,888000,NA,3664,0,NA
13562,T 268-86,2917,1,1,2500,NA,10203,0,NA
13563,T 268-86,2917,1,1,2500,NA,10204,0,NA
13564,T 268-86,2917,1,1,2500,NA,10205,2500,NA
13565,T 268-86,2917,1,1,2500,NA,10206,0,NA
13566,T 268-86,2917,1,1,2500,NA,10207,2500,NA
13567,T 307-85,2918,1,2,NA,fastställa skadeståndsskyldighet,10367,NA,1
13568,T 307-85,2918,1,2,NA,fastställa skadeståndsskyldighet,10368,NA,1
13569,T 307-85,2918,1,2,NA,fastställa skadeståndsskyldighet,10369,NA,3
13570,T 307-85,2918,1,2,NA,fastställa skadeståndsskyldighet,10370,NA,3
13571,T 307-85,2918,1,2,NA,fastställa skadeståndsskyldighet,10371,NA,3
13572,B 1537-93,2919,1,2,NA,försök till bedrägeri,3824,NA,3
13573,B 1537-93,2919,1,2,NA,försök till bedrägeri,3825,NA,0
13574,B 1537-93,2919,1,2,NA,försök till bedrägeri,3826,NA,0
13575,B 1537-93,2920,1,2,NA,medhjälp till försök till bedrägeri,3824,NA,3
13576,B 1537-93,2920,1,2,NA,medhjälp till försök till bedrägeri,3825,NA,3
13577,B 1537-93,2920,1,2,NA,medhjälp till försök till bedrägeri,3826,NA,0
13578,B 2550-93,2921,1,2,NA,"brott mot lagen om värdepappersmarknaden,grovt brott",3863,NA,3
13579,B 2550-93,2921,1,2,NA,"brott mot lagen om värdepappersmarknaden,grovt brott",3864,NA,1
13580,B 2550-93,2921,1,2,NA,"brott mot lagen om värdepappersmarknaden,grovt brott",3865,NA,1
13581,B 2550-93,2921,1,2,NA,"brott mot lagen om värdepappersmarknaden,grovt brott",3866,NA,1
13582,B 2550-93,2921,1,2,NA,"brott mot lagen om värdepappersmarknaden,grovt brott",3867,NA,1
13583,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10534,NA,1
13584,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10535,NA,3
13585,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10536,NA,1
13586,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10537,NA,3
13587,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10538,NA,3
13588,T 359-85,2922,1,2,NA,inte rätt att säga upp hemförsäkring,10539,NA,3
13589,B 2550-93,2923,1,2,NA,förpliktas utge värdet av bolagets vinning på aktieaffärerna,3863,NA,3
13590,B 2550-93,2923,1,2,NA,förpliktas utge värdet av bolagets vinning på aktieaffärerna,3864,NA,1
13591,B 2550-93,2923,1,2,NA,förpliktas utge värdet av bolagets vinning på aktieaffärerna,3865,NA,1
13592,B 2550-93,2923,1,2,NA,förpliktas utge värdet av bolagets vinning på aktieaffärerna,3866,NA,2
13593,B 2550-93,2923,1,2,NA,förpliktas utge värdet av bolagets vinning på aktieaffärerna,3867,NA,1
13594,B 1673-92,2924,1,2,NA,grovt sexuellt utnyttjande av underårig,6760,NA,3
13596,B 1673-92,2924,1,2,NA,grovt sexuellt utnyttjande av underårig,6763,NA,3
13597,B 1673-92,2924,1,2,NA,grovt sexuellt utnyttjande av underårig,6764,NA,3
13598,B 1673-92,2924,1,2,NA,grovt sexuellt utnyttjande av underårig,6765,NA,2
13599,B 1673-92,2924,1,2,NA,grovt sexuellt utnyttjande av underårig,6766,NA,3
13600,B 1673-92,2925,1,2,NA,grov våldtäkt,6760,NA,3
13602,B 1673-92,2925,1,2,NA,grov våldtäkt,6763,NA,3
13603,B 1673-92,2925,1,2,NA,grov våldtäkt,6764,NA,2
13604,B 1673-92,2925,1,2,NA,grov våldtäkt,6765,NA,2
13605,B 1673-92,2925,1,2,NA,grov våldtäkt,6766,NA,3
13606,B 1673-92,2926,1,1,275000,NA,6760,275000,NA
13608,B 1673-92,2926,1,1,275000,NA,6763,200000,NA
13609,B 1673-92,2926,1,1,275000,NA,6764,80000,NA
13610,B 1673-92,2926,1,1,275000,NA,6765,80000,NA
13611,B 1673-92,2926,1,1,275000,NA,6766,130000,NA
13640,T 455-93,2931,1,2,NA,tillstånd att genom tillbyggnad av kraftverket anlägga och ta i drift en ny kraftstation V,4074,NA,3
13641,T 455-93,2931,1,2,NA,tillstånd att genom tillbyggnad av kraftverket anlägga och ta i drift en ny kraftstation V,4075,NA,0
13642,T 455-93,2931,1,2,NA,tillstånd att genom tillbyggnad av kraftverket anlägga och ta i drift en ny kraftstation V,4076,NA,0
13643,T 455-93,2931,1,2,NA,tillstånd att genom tillbyggnad av kraftverket anlägga och ta i drift en ny kraftstation V,11399,NA,0
13644,B 1278-12,2932,1,2,NA,förverkande av personbil som tillhör avliden person,4199,NA,1
13645,B 1278-12,2932,1,2,NA,förverkande av personbil som tillhör avliden person,4200,NA,1
13646,B 1346-16,2933,1,2,NA,ringa narkotikabrott,4213,NA,3
13647,B 1346-16,2933,1,2,NA,ringa narkotikabrott,4214,NA,3
13648,B 1346-16,2933,1,2,NA,ringa narkotikabrott,4215,NA,0
13649,B 1346-16,2933,1,2,NA,ringa narkotikabrott,4216,NA,0
13651,B 1346-16,2933,1,2,NA,ringa narkotikabrott,4218,NA,0
13653,B 1346-16,2934,1,2,NA,utvisning,4213,NA,1
13654,B 1346-16,2934,1,2,NA,utvisning,4214,NA,3
13655,B 1346-16,2934,1,2,NA,utvisning,4215,NA,3
13656,B 1346-16,2934,1,2,NA,utvisning,4216,NA,0
13658,B 1346-16,2934,1,2,NA,utvisning,4218,NA,0
13660,B 1918-16,2935,1,2,NA,"Egenmäktighet med barn, grovt brott",4275,NA,2
13661,B 1918-16,2935,1,2,NA,"Egenmäktighet med barn, grovt brott",4276,NA,2
13662,B 1918-16,2935,1,2,NA,"Egenmäktighet med barn, grovt brott",4277,NA,1
13663,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,4287,NA,0
13664,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,4288,NA,0
13665,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,4289,NA,0
13666,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,4290,NA,3
13667,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,4291,NA,0
13668,B 1982-11,2937,1,1,21500,NA,4287,NA,NA
13669,B 1982-11,2937,1,1,21500,NA,4288,NA,NA
13670,B 1982-11,2937,1,1,21500,NA,4289,NA,NA
13671,B 1982-11,2937,1,1,21500,NA,4290,1000,NA
13672,B 1982-11,2937,1,1,21500,NA,4291,1000,NA
13673,B 1982-11,1628,1,2,NA,Grov smuggling,11400,NA,0
13674,B 1982-11,1629,1,2,NA,smuggling,11400,NA,0
13675,B 1982-11,1630,1,2,NA,Olovlig befattning med smuggelgods,11400,NA,0
13676,B 1982-11,2936,1,2,NA, fastställa att staten är skyldig att till honom utge ersättning för den rena förmögenhetsskada som han kan visa att han orsakats under åren 2000-2010 till följd av polis och åklagarmyndigheters dröjsmål under perioden november 1993-första halvåret 1997 med handläggningen av ett brottmål angående grov oredlighet mot borgenär m.m. vari han misstänktes för brott,11400,NA,0
13677,B 1982-11,2937,1,1,21500,NA,11400,6000,NA
13679,T 28-87,2938,1,2,NA,fastställande av faderskap,10245,NA,1
13680,T 28-87,2938,1,2,NA,fastställande av faderskap,10246,NA,3
13681,T 28-87,2938,1,2,NA,fastställande av faderskap,10247,NA,1
13682,T 28-87,2938,1,2,NA,fastställande av faderskap,10248,NA,1
13686,B 2224-11,2940,1,2,NA,misshandel,4332,NA,3
13687,B 2224-11,2940,1,2,NA,misshandel,4333,NA,3
13688,B 2224-11,2940,1,2,NA,misshandel,4334,NA,0
13689,B 2224-11,2940,1,2,NA,misshandel,4335,NA,0
13690,B 2224-11,2941,1,2,NA,olaga hot,4332,NA,3
13691,B 2224-11,2941,1,2,NA,olaga hot,4333,NA,3
13692,B 2224-11,2941,1,2,NA,olaga hot,4334,NA,0
13693,B 2224-11,2941,1,2,NA,olaga hot,4335,NA,0
13694,B 237-92,2942,1,2,NA,försök till grovt bedrägeri,6879,NA,3
13695,B 237-92,2942,1,2,NA,försök till grovt bedrägeri,6880,NA,3
13696,B 237-92,2942,1,2,NA,försök till grovt bedrägeri,6881,NA,3
13697,B 237-92,2942,1,2,NA,försök till grovt bedrägeri,6882,NA,3
13698,B 2590-16,1657,1,2,NA,sexuellt ofredande,11402,NA,0
13699,B 2962-10,2943,1,2,NA,brott mot tystnadsplikt,4404,NA,1
13700,B 2962-10,2943,1,2,NA,brott mot tystnadsplikt,4405,NA,3
13701,B 2962-10,2943,1,2,NA,brott mot tystnadsplikt,4406,NA,3
13702,B 2962-10,2943,1,2,NA,brott mot tystnadsplikt,4407,NA,3
13703,B 3559-11,2944,1,2,NA,brott mot lotterilagen,4453,NA,3
13704,B 3559-11,2944,1,2,NA,brott mot lotterilagen,4454,NA,0
13705,B 3559-11,2944,1,2,NA,brott mot lotterilagen,4455,NA,1
13706,B 3559-11,2944,1,2,NA,brott mot lotterilagen,4456,NA,1
13707,B 5302-10,2945,1,2,NA,grovt skattebrott,4574,NA,3
13708,B 5302-10,2945,1,2,NA,grovt skattebrott,4575,NA,3
13709,B 5302-10,2945,1,2,NA,grovt skattebrott,4576,NA,0
13710,B 5302-10,2945,1,2,NA,grovt skattebrott,4577,NA,0
13712,B 5613-11,2946,1,2,NA,olaga hot,4599,NA,1
13713,B 5613-11,2946,1,2,NA,olaga hot,4600,NA,0
13714,B 5613-11,2946,1,2,NA,olaga hot,4601,NA,0
13715,B 5613-11,2947,1,2,NA,ofredande,4599,NA,1
13716,B 5613-11,2947,1,2,NA,ofredande,4600,NA,0
13717,B 5613-11,2947,1,2,NA,ofredande,4601,NA,0
13718,B 750-11,2948,1,2,NA,"olovlig körning, grovt brott",4634,NA,3
13719,B 750-11,2948,1,2,NA,"olovlig körning, grovt brott",4635,NA,3
13720,B 750-11,2948,1,2,NA,"olovlig körning, grovt brott",4636,NA,1
13721,B 750-11,2948,1,2,NA,"olovlig körning, grovt brott",4637,NA,1
13722,B 750-11,2948,1,2,NA,"olovlig körning, grovt brott",4638,NA,1
13723,T 14701-12,2949,1,2,NA,Lantmäteriets fordran var preskriberad,11404,NA,1
13724,T 14701-12,2949,1,2,NA,Lantmäteriets fordran var preskriberad,11403,NA,3
13725,T 14701-12,2949,1,2,NA,Lantmäteriets fordran var preskriberad,4720,NA,0
13726,T 14701-12,2949,1,2,NA,Lantmäteriets fordran var preskriberad,4721,NA,0
13727,T 176-12,1732,1,1,6121991,NA,11405,NA,NA
13728,B 1018-81,2950,1,2,NA,tilläggsavgift för olovligt byggande,8556,NA,2
13729,B 1018-81,2950,1,2,NA,tilläggsavgift för olovligt byggande,8557,NA,3
13730,B 1018-81,2950,1,2,NA,tilläggsavgift för olovligt byggande,8558,NA,2
13731,B 1018-81,2950,1,2,NA,tilläggsavgift för olovligt byggande,8559,NA,2
13732,B 1018-81,2950,1,2,NA,tilläggsavgift för olovligt byggande,8560,NA,2
13755,T 3123-05,2954,1,2,NA,lagligförklaring av damm,11406,NA,1
13756,T 3123-05,2954,1,2,NA,lagligförklaring av damm,11407,NA,3
13757,T 3123-05,2954,1,2,NA,lagligförklaring av damm,6319,NA,3
13758,T 3123-05,2954,1,2,NA,lagligförklaring av damm,6320,NA,3
13759,T 3123-05,2954,1,2,NA,lagligförklaring av damm,6321,NA,0
13760,T 3123-05,2955,1,2,NA,tillstånd för minikraftverk,11406,NA,1
13761,T 3123-05,2955,1,2,NA,tillstånd för minikraftverk,11407,NA,3
13762,T 3123-05,2955,1,2,NA,tillstånd för minikraftverk,6319,NA,1
13763,T 3123-05,2955,1,2,NA,tillstånd för minikraftverk,6320,NA,1
13764,T 3123-05,2955,1,2,NA,tillstånd för minikraftverk,6321,NA,3
13765,T 2807-12,2956,1,1,20000,NA,4877,12000,NA
13766,T 2807-12,2956,1,1,20000,NA,4878,4000,NA
13767,T 2807-12,2956,1,1,20000,NA,4879,4000,NA
13768,T 2807-12,2956,1,1,20000,NA,4880,3000,NA
13769,T 3174-16,2957,1,1,350,NA,4967,350,NA
13770,T 3174-16,2957,1,1,350,NA,4968,0,NA
13771,T 3174-16,2957,1,1,350,NA,4969,0,NA
13772,T 3174-16,2957,1,1,350,NA,4970,0,NA
13827,T 297-82,2964,1,2,NA,ingen nyttjanderätt till fast egendom,10286,NA,3
13828,T 297-82,2964,1,2,NA,ingen nyttjanderätt till fast egendom,10287,NA,3
13829,T 297-82,2964,1,2,NA,ingen nyttjanderätt till fast egendom,10288,NA,0
13830,T 297-82,2964,1,2,NA,ingen nyttjanderätt till fast egendom,10289,NA,0
13831,T 297-82,2965,2,2,NA,rätt till allmän rättshjälp,10286,NA,3
13832,T 297-82,2965,2,2,NA,rätt till allmän rättshjälp,10287,NA,1
13833,T 297-82,2965,2,2,NA,rätt till allmän rättshjälp,10288,NA,2
13834,T 297-82,2965,2,2,NA,rätt till allmän rättshjälp,10289,NA,0
13839,T 303-81,2967,1,1,141705,NA,10349,72765,NA
13840,T 303-81,2967,1,1,141705,NA,10350,7893,NA
13841,T 303-81,2967,1,1,141705,NA,10351,52765,NA
13842,T 303-81,2967,1,1,141705,NA,10352,0,NA
13843,T 373-85,2968,1,1,95000,NA,10581,0,NA
13844,T 373-85,2968,1,1,95000,NA,10582,73500,NA
13845,T 373-85,2968,1,1,95000,NA,10583,0,NA
13846,T 373-85,2968,1,1,95000,NA,10584,0,NA
13847,T 369-85,2969,1,2,NA,få ut inkassokostnader samt rättegångskostnader,10557,NA,1
13848,T 369-85,2969,1,2,NA,få ut inkassokostnader samt rättegångskostnader,10558,NA,1
13849,T 369-85,2969,1,2,NA,få ut inkassokostnader samt rättegångskostnader,10559,NA,3
13850,T 369-85,2969,1,2,NA,få ut inkassokostnader samt rättegångskostnader,10560,NA,1
13851,T 369-85,2969,1,2,NA,få ut inkassokostnader samt rättegångskostnader,10561,NA,1
13852,T 419-80,2970,1,2,NA,överföring av vårdnad av barn ,10702,NA,3
13853,T 419-80,2970,1,2,NA,överföring av vårdnad av barn ,10703,NA,3
13854,T 419-80,2970,1,2,NA,överföring av vårdnad av barn ,10704,NA,3
13855,T 419-80,2970,1,2,NA,överföring av vårdnad av barn ,10705,NA,0
13856,T 419-80,2971,2,2,NA,umgängesrätt,10702,NA,1
13857,T 419-80,2971,2,2,NA,umgängesrätt,10703,NA,3
13858,T 419-80,2971,2,2,NA,umgängesrätt,10704,NA,1
13859,T 419-80,2971,2,2,NA,umgängesrätt,10705,NA,1
13860,T 3445-15,2972,1,1,116135,NA,4986,0,NA
13861,T 3445-15,2972,1,1,116135,NA,4987,94000,NA
13862,T 3445-15,2972,1,1,116135,NA,4988,94000,NA
13863,T 3445-15,2972,1,1,116135,NA,4989,20500,NA
13864,T 451-88,2973,1,1,115494,NA,10805,41829,NA
13865,T 451-88,2973,1,1,115494,NA,10806,0,NA
13866,T 451-88,2973,1,1,115494,NA,10807,61829,NA
13867,T 451-88,2973,1,1,115494,NA,10808,0,NA
13872,T 420-86,2975,1,2,NA,ofredande,10716,NA,3
13873,T 420-86,2975,1,2,NA,ofredande,10717,NA,0
13874,T 420-86,2975,1,2,NA,ofredande,10718,NA,0
13875,T 420-86,2975,1,2,NA,ofredande,10719,NA,0
13876,T 420-86,2976,1,1,10390,NA,10716,390,NA
13877,T 420-86,2976,1,1,10390,NA,10717,390,NA
13878,T 420-86,2976,1,1,10390,NA,10718,1800,NA
13879,T 420-86,2976,1,1,10390,NA,10719,1950,NA
13888,T 505-83,2979,1,2,NA,vid vite förbjuda användning sv kännetecknet,10968,NA,3
13889,T 505-83,2979,1,2,NA,vid vite förbjuda användning sv kännetecknet,10969,NA,1
13890,T 505-83,2979,1,2,NA,vid vite förbjuda användning sv kännetecknet,10970,NA,3
13891,T 505-83,2980,1,2,NA,häva registrering av firman,10968,NA,3
13892,T 505-83,2980,1,2,NA,häva registrering av firman,10969,NA,1
13893,T 505-83,2980,1,2,NA,häva registrering av firman,10970,NA,3
13894,T 505-83,2981,1,1,50000,NA,10968,50000,NA
13895,T 505-83,2981,1,1,50000,NA,10969,0,NA
13896,T 505-83,2981,1,1,50000,NA,10970,50000,NA
13897,T 505-83,2982,1,2,NA,utplåna varumärket,10968,NA,1
13898,T 505-83,2982,1,2,NA,utplåna varumärket,10969,NA,1
13899,T 505-83,2982,1,2,NA,utplåna varumärket,10970,NA,1
13900,B 332-82,2983,1,2,NA,misshandel,8916,NA,3
13901,B 332-82,2983,1,2,NA,misshandel,8917,NA,3
13902,B 332-82,2983,1,2,NA,misshandel,8918,NA,3
13903,B 332-82,2984,1,2,NA,rattfylleri,8916,NA,3
13904,B 332-82,2984,1,2,NA,rattfylleri,8917,NA,3
13905,B 332-82,2984,1,2,NA,rattfylleri,8918,NA,3
13906,B 140-83,2985,1,2,NA,lydnadsbrott,8753,NA,3
13907,B 140-83,2985,1,2,NA,lydnadsbrott,8754,NA,3
13908,B 140-83,2985,1,2,NA,lydnadsbrott,8755,NA,3
13909,B 140-83,2985,1,2,NA,lydnadsbrott,8756,NA,3
13910,B 875-81,2986,1,2,NA,snatteri,9479,NA,3
13911,B 875-81,2986,1,2,NA,snatteri,9480,NA,3
13912,B 875-81,2986,1,2,NA,snatteri,9481,NA,3
13914,T 390-15,2987,1,2,NA,upphävande av skiljedom,5041,NA,1
13915,T 390-15,2987,1,2,NA,upphävande av skiljedom,5042,NA,1
13916,T 390-15,2987,1,2,NA,upphävande av skiljedom,5043,NA,1
13917,T 390-15,2987,1,2,NA,upphävande av skiljedom,5044,NA,1
13918,T 3973-15,2988,1,1,2073400,NA,5045,296200,NA
13919,T 3973-15,2988,1,1,2073400,NA,5046,1777200,NA
13920,T 3973-15,2988,1,1,2073400,NA,5047,1777200,NA
13921,T 5213-10,2989,1,2,NA,fastställa att nationen hade bättre rätt till den i beslag tagna målningen än R.E.H.,5127,NA,1
